Entity,Year,"Unemployment rate, ages 25-54,  advanced education","Unemployment rate, ages 25-54,  basic education","Unemployment rate, ages 25-54,  less than basic education","Unemployment rate, ages 25-54,  all levels of education","Unemployment rate, ages 25-54,  intermediate education","Unemployment rate, ages 25-54,  education level not stated"
Canada,2005,4.900000095367432,9.5,13.19999980926514,5.800000190734863,6.099999904632568,
Canada,2006,4.400000095367432,9.199999809265137,12.80000019073486,5.300000190734863,5.699999809265137,
Canada,2007,4.199999809265137,9.399999618530273,12.39999961853027,5.099999904632568,5.5,
Canada,2008,4.300000190734863,9.199999809265137,12.69999980926514,5.099999904632568,5.400000095367432,
Canada,2009,5.900000095367432,12.80000019073486,14.19999980926514,7.099999904632568,8.300000190734863,
Canada,2010,5.800000190734863,12.80000019073486,15.10000038146973,6.900000095367432,7.900000095367432,
Canada,2011,5.300000190734863,11.30000019073486,15.10000038146973,6.300000190734863,7.300000190734863,
Canada,2012,5.099999904632568,11.10000038146973,13.5,6,6.900000095367432,
Canada,2013,4.900000095367432,11.10000038146973,13.19999980926514,5.900000095367432,7.099999904632568,
Canada,2014,4.900000095367432,11.19999980926514,12.19999980926514,5.800000190734863,6.800000190734863,
Canada,2015,4.900000095367432,11.60000038146973,11.19999980926514,5.800000190734863,7.199999809265137,
Canada,2016,5.099999904632568,11.69999980926514,13,6,7.400000095367432,
Canada,2017,4.699999809265137,10.80000019073486,9.699999809265137,5.400000095367432,6.699999809265137,
Cape Verde,2015,16.70000076293945,31.20000076293945,31.39999961853027,28.89999961853027,28.70000076293945,
Cayman Islands,2011,3,10,,5.300000190734863,6.400000095367432,6.800000190734863
Cayman Islands,2012,3.400000095367432,2.200000047683716,,4.599999904632568,5.599999904632568,10.60000038146973
Cayman Islands,2013,2,3.299999952316284,,4,5.699999809265137,
Cayman Islands,2014,2.700000047683716,3,,3.400000095367432,4,
Cayman Islands,2015,2.700000047683716,5.599999904632568,100,3.700000047683716,3.799999952316284,2.900000095367432
Chile,1996,1.100000023841858,5,6.300000190734863,4.400000095367432,4.699999809265137,4.400000095367432
Chile,1998,3.599999904632568,9,11,7.900000095367432,7.199999809265137,7.900000095367432
Chile,2000,3.200000047683716,10.30000019073486,11.39999961853027,8.800000190734863,8.399999618530273,9.399999618530273
Chile,2003,4.599999904632568,8.5,9,7.900000095367432,8,10
Chile,2006,4.400000095367432,6.300000190734863,6.699999809265137,6,6.300000190734863,
Chile,2009,6.300000190734863,8.699999809265137,9.800000190734863,8.300000190734863,8.600000381469727,
Chile,2010,5.900000095367432,8,7.199999809265137,7.400000095367432,7.599999904632568,8.399999618530273
Chile,2011,10.19999980926514,12.40000009536743,18.19999980926514,11.79999971389771,12.19999980926514,
Chile,2012,5.300000190734863,5.599999904632568,5.199999809265137,5.699999809265137,6,
Chile,2013,10,10.7000002861023,8.500000238418579,10.5,10.7000002861023,
Chile,2014,5.099999904632568,5.900000095367432,5.599999904632568,5.800000190734863,6,
Chile,2015,9.5,12.19999980926514,14.19999980926514,11.7000002861023,12.40000009536743,
Chile,2016,6.199999809265137,5.900000095367432,4.699999809265137,6.300000190734863,6.599999904632568,
Chile,2017,7.300000190734863,6.5,5.599999904632568,6.599999904632568,6.400000095367432,
Colombia,2009,9.699999809265137,9.199999809265137,6.5,9.699999809265137,11.10000038146973,2.900000095367432
Colombia,2010,9.300000190734863,8.100000381469727,6.800000190734863,8.800000190734863,9.699999809265137,5.699999809265137
Colombia,2011,8.800000190734863,7,5.800000190734863,8,9.100000381469727,
Colombia,2012,8.699999809265137,7,5.099999904632568,7.800000190734863,8.699999809265137,
Colombia,2013,8.199999809265137,6.300000190734863,5.5,7.400000095367432,8.199999809265137,
Colombia,2014,7.800000190734863,5.699999809265137,4.599999904632568,6.900000095367432,7.800000190734863,
Colombia,2015,8,5.599999904632568,4.400000095367432,6.800000190734863,7.5,
Colombia,2016,9.199999809265137,5.400000095367432,4.099999904632568,7.199999809265137,7.699999809265137,
Colombia,2017,8.800000190734863,5.900000095367432,4.599999904632568,7.5,8.399999618530273,
Comoros,2004,,5,2.599999904632568,3.900000095367432,,8.100000381469727
Congo,2005,18.39999961853027,17.60000038146973,10.5,15.89999961853027,19.89999961853027,5.599999904632568
Costa Rica,2010,3.5,6.099999904632568,4.599999904632568,5.099999904632568,4.400000095367432,.6000000238418579
Costa Rica,2011,9,16,22.19999980926514,13.90000009536743,12,2.5
Costa Rica,2012,8.100000143051148,14.90000057220459,21,13,12.5,6.899999856948853
Costa Rica,2013,7,14.59999990463257,20.80000019073486,12.7000002861023,13.40000009536743,4.700000047683716
Costa Rica,2014,3.799999952316284,7,8,6.199999809265137,6.099999904632568,
Costa Rica,2015,5,7,9.199999809265137,6.800000190734863,7,
Costa Rica,2016,4.300000190734863,7.099999904632568,9.399999618530273,6.5,5.800000190734863,
Costa Rica,2017,3.900000095367432,6.5,9.100000381469727,6.300000190734863,7.400000095367432,
Cote d'Ivoire,2012,23.39999961853027,6.699999809265137,2.799999952316284,6.699999809265137,13.89999961853027,
Cote d'Ivoire,2013,7.699999809265137,4.800000190734863,2.299999952316284,3.900000095367432,10.60000038146973,7.599999904632568
Cote d'Ivoire,2016,11.69999980926514,3.5,1.200000047683716,2.5,5,
Croatia,2002,9.199999809265137,14.80000019073486,,12.80000019073486,13.19999980926514,
Croatia,2003,7.199999809265137,15.5,,11.89999961853027,12.10000038146973,
Croatia,2004,,16.10000038146973,,12.19999980926514,12.30000019073486,
Croatia,2005,6.300000190734863,13.60000038146973,,10.89999961853027,11.5,
Croatia,2006,5.5,14,37.59999847412109,9.899999618530273,10,
Croatia,2007,6,12.80000019073486,,8.699999809265137,8.300000190734863,
Croatia,2008,4.699999809265137,10.10000038146973,,7.300000190734863,7.300000190734863,
Croatia,2009,6.300000190734863,10,,8,8.100000381469727,
Croatia,2010,8.5,13.69999980926514,,10.19999980926514,9.899999618530273,
Croatia,2011,8.800000190734863,20,,12.39999961853027,11.89999961853027,
Croatia,2012,10.80000019073486,19.79999923706055,,14.5,14.89999961853027,
Croatia,2013,11.19999980926514,22.29999923706055,,15.5,15.80000019073486,
Croatia,2014,9.899999618530273,25.79999923706055,,15.30000019073486,15.69999980926514,
Croatia,2015,9.699999809265137,22.20000076293945,,14.39999961853027,15.30000019073486,
Croatia,2016,7.599999904632568,18.5,,11.60000038146973,12.5,
Croatia,2017,7.300000190734863,20.10000038146973,,10.10000038146973,10,
Cuba,2009,.5,2.299999952316284,,1.600000023841858,1.399999976158142,
Cuba,2010,1.5,3,,2.200000047683716,2,
Cyprus,2000,2.599999904632568,6.599999904632568,,4.5,4.5,
Cyprus,2001,2.200000047683716,4.300000190734863,,3.200000047683716,3.299999952316284,
Cyprus,2002,1.899999976158142,3.200000047683716,,2.799999952316284,3.299999952316284,
Cyprus,2003,2.900000095367432,4.900000095367432,,3.599999904632568,3.400000095367432,
Cyprus,2004,2.799999952316284,6,,3.700000047683716,3.099999904632568,
Cyprus,2005,3.700000047683716,6.099999904632568,,4.5,4.199999809265137,
Cyprus,2006,3.599999904632568,5.199999809265137,,4.099999904632568,4,
Cyprus,2007,2.799999952316284,4.599999904632568,,3.400000095367432,3.400000095367432,
Cyprus,2008,2.299999952316284,5.099999904632568,,3.200000047683716,3.200000047683716,
Cyprus,2009,3.5,6.599999904632568,6.400000095367432,4.599999904632568,4.699999809265137,
Cyprus,2010,4.699999809265137,7.699999809265137,,5.400000095367432,5,
Cyprus,2011,6,7.699999809265137,,6.800000190734863,7.300000190734863,
Cyprus,2012,8.899999618530273,12.80000019073486,,10.5,11.5,
Cyprus,2013,11.10000038146973,19,,13.89999961853027,15.19999980926514,
Cyprus,2014,11,18,17.39999961853027,13.89999961853027,15.60000038146973,
Cyprus,2015,10.80000019073486,15.89999961853027,,13.10000038146973,14.80000019073486,
Cyprus,2016,9.5,16.29999923706055,,11.69999980926514,12.80000019073486,
Cyprus,2017,9.199999809265137,14,,10.5,10.69999980926514,
Czech Republic,1998,1.799999952316284,14.69999980926514,,5.199999809265137,4.400000095367432,10.89999961853027
Czech Republic,1999,2.700000047683716,19.29999923706055,,7.400000095367432,6.599999904632568,
Czech Republic,2000,2.599999904632568,21.10000038146973,,7.800000190734863,6.900000095367432,
Czech Republic,2001,2,20.29999923706055,,7.199999809265137,6.300000190734863,
Czech Republic,2002,1.5,18.70000076293945,,6.300000190734863,5.699999809265137,
Czech Republic,2003,1.899999976158142,20.39999961853027,,6.900000095367432,6.300000190734863,
Czech Republic,2004,2,24.5,,7.300000190734863,6.599999904632568,
Czech Republic,2005,1.899999976158142,26.39999961853027,,7.099999904632568,6.400000095367432,
Czech Republic,2006,2.200000047683716,24.70000076293945,,6.400000095367432,5.599999904632568,
Czech Republic,2007,1.5,21,,4.900000095367432,4.300000190734863,
Czech Republic,2008,1.600000023841858,19.20000076293945,,4,3.299999952316284,
Czech Republic,2009,2.299999952316284,24.29999923706055,,5.900000095367432,5.400000095367432,
Czech Republic,2010,2.599999904632568,25.10000038146973,,6.400000095367432,6.099999904632568,
Czech Republic,2011,2.700000047683716,23.89999961853027,,5.900000095367432,5.699999809265137,
Czech Republic,2012,2.700000047683716,28.89999961853027,,6.099999904632568,5.699999809265137,
Czech Republic,2013,2.599999904632568,26.10000038146973,,6.199999809265137,6.199999809265137,
Czech Republic,2014,2.799999952316284,23.20000076293945,,5.599999904632568,5.5,
Czech Republic,2015,2.299999952316284,23.39999961853027,,4.599999904632568,4.400000095367432,
Czech Republic,2016,1.799999952316284,20.60000038146973,,3.5,3.099999904632568,
Czech Republic,2017,1.399999976158142,12.19999980926514,,2.700000047683716,2.599999904632568,
Democratic Republic of Congo,2005,9.5,3,1,2.5,5.699999809265137,
Democratic Republic of Congo,2012,12.19999980926514,2,1.5,4,5.300000190734863,7.5
Denmark,1998,3.299999952316284,7,,4.599999904632568,4.5,
Denmark,1999,3.200000047683716,7.099999904632568,,4.300000190734863,4.099999904632568,
Denmark,2000,2.599999904632568,7.099999904632568,,4.099999904632568,3.799999952316284,
Denmark,2001,3.5,5.400000095367432,,3.5,2.900000095367432,
Denmark,2002,3.599999904632568,6.199999809265137,,3.700000047683716,3.099999904632568,
Denmark,2003,5.199999809265137,7.300000190734863,,5,4,
Denmark,2004,4,7.199999809265137,,4.699999809265137,4.400000095367432,
Denmark,2005,3.700000047683716,6.5,7.400000095367432,4.099999904632568,3.599999904632568,
Denmark,2006,3.299999952316284,5.099999904632568,,3.200000047683716,2.400000095367432,
Denmark,2007,3.099999904632568,4.199999809265137,,3.099999904632568,2.400000095367432,
Denmark,2008,2.299999952316284,3.700000047683716,,2.599999904632568,2.200000047683716,
Denmark,2009,3.799999952316284,8,,5.199999809265137,4.800000190734863,
Denmark,2010,4.800000190734863,9.800000190734863,,6.599999904632568,6.099999904632568,15
Denmark,2011,5.300000190734863,9.600000381469727,,6.599999904632568,5.800000190734863,16.10000038146973
Denmark,2012,4.699999809265137,10,,6.699999809265137,6.5,14.80000019073486
Denmark,2013,4.699999809265137,9.800000190734863,,6.300000190734863,5.800000190734863,12.60000038146973
Denmark,2014,4.699999809265137,9.600000381469727,,5.900000095367432,5.300000190734863,13
Denmark,2015,5,9.699999809265137,,5.699999809265137,4.800000190734863,15.89999961853027
Denmark,2016,5.199999809265137,7.699999809265137,,5.5,4.300000190734863,14.30000019073486
Denmark,2017,4.900000095367432,7.5,,5.199999809265137,4.099999904632568,12.10000038146973
Dominican Republic,2005,4,5.400000095367432,3.700000047683716,5.199999809265137,7.300000190734863,
Dominican Republic,2006,4.5,4.900000095367432,3.799999952316284,4.800000190734863,6.199999809265137,
Dominican Republic,2007,3.200000047683716,3.799999952316284,3.299999952316284,3.599999904632568,4.199999809265137,
Dominican Republic,2008,2.599999904632568,3.5,2.5,3.599999904632568,5.599999904632568,
Dominican Republic,2009,3.200000047683716,4.5,3.200000047683716,4.099999904632568,5.300000190734863,
Dominican Republic,2010,4.199999809265137,4.400000095367432,2.200000047683716,4.099999904632568,5.599999904632568,
Dominican Republic,2011,5.5,6,2.900000095367432,5,5.300000190734863,
Dominican Republic,2012,3.900000095367432,6.199999809265137,3.5,5.400000095367432,6.599999904632568,
Dominican Republic,2013,3.900000095367432,5.800000190734863,3.799999952316284,5.5,7.599999904632568,
Dominican Republic,2014,5.5,5.400000095367432,4.199999809265137,5.800000190734863,7.699999809265137,
Dominican Republic,2015,10.70000004768372,9.100000143051148,8.5,11,15,
Dominican Republic,2016,5.900000095367432,5,3.799999952316284,5.900000095367432,7.599999904632568,
Ecuador,2000,3.700000047683716,2.700000047683716,2.200000047683716,3.400000095367432,4.699999809265137,
Ecuador,2001,3.5,2.700000047683716,1.5,3.099999904632568,3.799999952316284,
